22:49:04.527 [main] INFO  com.tetris.Application - Start tetris application []
22:49:04.636 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
22:49:04.698 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
22:49:04.698 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
22:49:04.714 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
22:49:05.026 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.4.1.Final}
22:49:05.026 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
22:49:05.261 [main] DEBUG o.h.b.j.i.s.LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
22:49:05.261 [main] DEBUG o.h.b.j.i.s.LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
22:49:05.276 [main] DEBUG o.h.b.c.internal.JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
22:49:05.839 [main] DEBUG o.h.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
22:49:05.886 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
22:49:05.886 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
22:49:05.948 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.TickThread.run(TickThread.java:33)
	at java.lang.Thread.run(Thread.java:748)
22:49:20.588 [Thread-2] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Error: 0, SQLState: 23505
22:49:20.588 [Thread-2] ERROR o.h.e.jdbc.spi.SqlExceptionHelper - ОШИБКА: повторяющееся значение ключа нарушает ограничение уникальности "move_pkey"
  Detail: Ключ "(move_id)=(-28)" уже существует.
22:49:20.588 [Thread-2] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.engine.transaction.internal.TransactionImpl.markRollbackOnly(TransactionImpl.java:206)
	at org.hibernate.internal.AbstractSharedSessionContract.markForRollbackOnly(AbstractSharedSessionContract.java:378)
	at org.hibernate.internal.ExceptionConverterImpl.handlePersistenceException(ExceptionConverterImpl.java:297)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:155)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:181)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:188)
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1490)
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:515)
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:3348)
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:2519)
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:473)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:178)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.TickThread.run(TickThread.java:33)
	at java.lang.Thread.run(Thread.java:748)
22:49:20.588 [Thread-2] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.exception.ConstraintViolationException: could not execute statement]
22:49:20.588 [Thread-2] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:187)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.TickThread.run(TickThread.java:33)
	at java.lang.Thread.run(Thread.java:748)
22:49:20.588 [Thread-2] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
22:49:20.588 [Thread-2] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
22:49:20.588 [Thread-2] DEBUG o.h.c.i.AbstractPersistentCollection - HHH000498: Detaching an uninitialized collection with queued operations from a session due to rollback: [com.tetris.database.entity.DbGame.moves#-46]
22:49:20.588 [Thread-2] ERROR c.t.d.r.h.HiberMoveRepository - org.hibernate.exception.ConstraintViolationException: could not execute statement
22:49:20.588 [Thread-2] DEBUG com.tetris.game.Figure - Figure move event MOVE_DOWN
22:49:25.931 [main] DEBUG o.h.e.t.internal.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
22:49:25.931 [main] DEBUG o.h.e.t.internal.TransactionImpl - begin
22:49:25.931 [main] DEBUG org.hibernate.SQL - select dbgame0_.game_id as game_id1_2_0_, dbgame0_.game_status as game_sta2_2_0_ from game dbgame0_ where dbgame0_.game_id=?
22:49:25.931 [main] DEBUG o.h.l.p.e.p.i.ResultSetProcessorImpl - Starting ResultSet row #0
22:49:25.931 [main] DEBUG o.h.l.p.e.p.i.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
22:49:25.931 [main] DEBUG o.h.engine.internal.TwoPhaseLoad - Resolving associations for [com.tetris.database.entity.DbGame#-46]
22:49:25.931 [main] DEBUG o.h.engine.internal.TwoPhaseLoad - Done materializing entity [com.tetris.database.entity.DbGame#-46]
22:49:25.931 [main] DEBUG o.h.r.j.i.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
22:49:25.931 [main] DEBUG o.h.l.e.p.AbstractLoadPlanBasedEntityLoader - Done entity load : com.tetris.database.entity.DbGame#-46
22:49:25.931 [main] DEBUG o.h.e.i.AbstractSaveEventListener - Generated identifier: -27, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
22:49:25.931 [main] DEBUG o.h.e.t.internal.TransactionImpl - committing
22:49:25.931 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Processing flush-time cascades
22:49:25.931 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Dirty checking collections
22:49:25.931 [main] DEBUG o.h.engine.spi.CollectionEntry - Collection dirty: [com.tetris.database.entity.DbGame.moves#-46]
22:49:25.931 [main] DEBUG o.h.engine.internal.Collections - Collection found: [com.tetris.database.entity.DbGame.figures#-46], was: [com.tetris.database.entity.DbGame.figures#-46] (uninitialized)
22:49:25.931 [main] DEBUG o.h.engine.internal.Collections - Collection found: [com.tetris.database.entity.DbGame.moves#-46], was: [com.tetris.database.entity.DbGame.moves#-46] (uninitialized)
22:49:25.931 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Flushed: 1 insertions, 0 updates, 0 deletions to 2 objects
22:49:25.931 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Flushed: 0 (re)creations, 1 updates, 0 removals to 2 collections
22:49:25.931 [main] DEBUG o.h.internal.util.EntityPrinter - Listing entities:
22:49:25.931 [main] DEBUG o.h.internal.util.EntityPrinter - com.tetris.database.entity.DbGame{gameId=-46, figures=<uninitialized>, gameStatus=ACTIVE, moves=<uninitialized>}
22:49:25.931 [main] DEBUG o.h.internal.util.EntityPrinter - com.tetris.database.entity.DbMove{game=com.tetris.database.entity.DbGame#-46, moveId=-27, moveName=MOVE_LEFT}
22:49:25.931 [main] DEBUG org.hibernate.SQL - insert into move (game_id, move_name, move_id) values (?, ?, ?)
22:49:25.931 [main] DEBUG o.h.e.jdbc.spi.SqlExceptionHelper - could not execute statement [n/a]
org.postgresql.util.PSQLException: ОШИБКА: повторяющееся значение ключа нарушает ограничение уникальности "move_pkey"
  Detail: Ключ "(move_id)=(-27)" уже существует.
	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2103)
	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:1836)
	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:257)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.execute(AbstractJdbc2Statement.java:512)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.executeWithFlags(AbstractJdbc2Statement.java:388)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.executeUpdate(AbstractJdbc2Statement.java:334)
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate(ResultSetReturnImpl.java:175)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3175)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3689)
	at org.hibernate.action.internal.EntityInsertAction.execute(EntityInsertAction.java:90)
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:604)
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:478)
	at org.hibernate.event.internal.AbstractFlushingEventListener.performExecutions(AbstractFlushingEventListener.java:356)
	at org.hibernate.event.internal.DefaultFlushEventListener.onFlush(DefaultFlushEventListener.java:39)
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1484)
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:515)
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:3348)
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:2519)
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:473)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:178)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.handler.user.UserMoveHandler.getNewMoveEvent(UserMoveHandler.java:32)
	at com.tetris.game.handler.db.DbMoveHandler.getNewMoveEvent(DbMoveHandler.java:35)
	at com.tetris.game.handler.db.DbMoveHandler.startGame(DbMoveHandler.java:44)
	at com.tetris.game.Game.start(Game.java:25)
	at com.tetris.Application.main(Application.java:14)
22:49:25.931 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Error: 0, SQLState: 23505
22:49:25.931 [main] ERROR o.h.e.jdbc.spi.SqlExceptionHelper - ОШИБКА: повторяющееся значение ключа нарушает ограничение уникальности "move_pkey"
  Detail: Ключ "(move_id)=(-27)" уже существует.
22:49:25.931 [main] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.engine.transaction.internal.TransactionImpl.markRollbackOnly(TransactionImpl.java:206)
	at org.hibernate.internal.AbstractSharedSessionContract.markForRollbackOnly(AbstractSharedSessionContract.java:378)
	at org.hibernate.internal.ExceptionConverterImpl.handlePersistenceException(ExceptionConverterImpl.java:297)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:155)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:181)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:188)
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1490)
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:515)
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:3348)
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:2519)
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:473)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:178)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.handler.user.UserMoveHandler.getNewMoveEvent(UserMoveHandler.java:32)
	at com.tetris.game.handler.db.DbMoveHandler.getNewMoveEvent(DbMoveHandler.java:35)
	at com.tetris.game.handler.db.DbMoveHandler.startGame(DbMoveHandler.java:44)
	at com.tetris.game.Game.start(Game.java:25)
	at com.tetris.Application.main(Application.java:14)
22:49:25.931 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.exception.ConstraintViolationException: could not execute statement]
22:49:25.931 [main] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:187)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.handler.user.UserMoveHandler.getNewMoveEvent(UserMoveHandler.java:32)
	at com.tetris.game.handler.db.DbMoveHandler.getNewMoveEvent(DbMoveHandler.java:35)
	at com.tetris.game.handler.db.DbMoveHandler.startGame(DbMoveHandler.java:44)
	at com.tetris.game.Game.start(Game.java:25)
	at com.tetris.Application.main(Application.java:14)
22:49:25.931 [main] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
22:49:25.931 [main] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
22:49:25.931 [main] DEBUG o.h.c.i.AbstractPersistentCollection - HHH000498: Detaching an uninitialized collection with queued operations from a session due to rollback: [com.tetris.database.entity.DbGame.moves#-46]
22:49:25.931 [main] ERROR c.t.d.r.h.HiberMoveRepository - org.hibernate.exception.ConstraintViolationException: could not execute statement
22:49:25.947 [main] DEBUG com.tetris.game.Figure - Figure move event MOVE_LEFT
22:49:26.603 [Thread-2] DEBUG o.h.e.t.internal.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
22:49:26.603 [Thread-2] DEBUG o.h.e.t.internal.TransactionImpl - begin
22:49:26.603 [Thread-2] DEBUG org.hibernate.SQL - select dbgame0_.game_id as game_id1_2_0_, dbgame0_.game_status as game_sta2_2_0_ from game dbgame0_ where dbgame0_.game_id=?
22:49:26.603 [Thread-2] DEBUG o.h.l.p.e.p.i.ResultSetProcessorImpl - Starting ResultSet row #0
22:49:26.603 [Thread-2] DEBUG o.h.l.p.e.p.i.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
22:49:26.603 [Thread-2] DEBUG o.h.engine.internal.TwoPhaseLoad - Resolving associations for [com.tetris.database.entity.DbGame#-46]
22:49:26.603 [Thread-2] DEBUG o.h.engine.internal.TwoPhaseLoad - Done materializing entity [com.tetris.database.entity.DbGame#-46]
22:49:26.603 [Thread-2] DEBUG o.h.r.j.i.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
22:49:26.603 [Thread-2] DEBUG o.h.l.e.p.AbstractLoadPlanBasedEntityLoader - Done entity load : com.tetris.database.entity.DbGame#-46
22:49:26.603 [Thread-2] DEBUG o.h.e.i.AbstractSaveEventListener - Generated identifier: -26, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
22:49:26.603 [Thread-2] DEBUG o.h.e.t.internal.TransactionImpl - committing
22:49:26.603 [Thread-2] DEBUG o.h.e.i.AbstractFlushingEventListener - Processing flush-time cascades
22:49:26.603 [Thread-2] DEBUG o.h.e.i.AbstractFlushingEventListener - Dirty checking collections
22:49:26.603 [Thread-2] DEBUG o.h.engine.spi.CollectionEntry - Collection dirty: [com.tetris.database.entity.DbGame.moves#-46]
22:49:26.603 [Thread-2] DEBUG o.h.engine.internal.Collections - Collection found: [com.tetris.database.entity.DbGame.figures#-46], was: [com.tetris.database.entity.DbGame.figures#-46] (uninitialized)
22:49:26.603 [Thread-2] DEBUG o.h.engine.internal.Collections - Collection found: [com.tetris.database.entity.DbGame.moves#-46], was: [com.tetris.database.entity.DbGame.moves#-46] (uninitialized)
22:49:26.603 [Thread-2] DEBUG o.h.e.i.AbstractFlushingEventListener - Flushed: 1 insertions, 0 updates, 0 deletions to 2 objects
22:49:26.603 [Thread-2] DEBUG o.h.e.i.AbstractFlushingEventListener - Flushed: 0 (re)creations, 1 updates, 0 removals to 2 collections
22:49:26.603 [Thread-2] DEBUG o.h.internal.util.EntityPrinter - Listing entities:
22:49:26.603 [Thread-2] DEBUG o.h.internal.util.EntityPrinter - com.tetris.database.entity.DbGame{gameId=-46, figures=<uninitialized>, gameStatus=ACTIVE, moves=<uninitialized>}
22:49:26.603 [Thread-2] DEBUG o.h.internal.util.EntityPrinter - com.tetris.database.entity.DbMove{game=com.tetris.database.entity.DbGame#-46, moveId=-26, moveName=MOVE_DOWN}
22:49:26.603 [Thread-2] DEBUG org.hibernate.SQL - insert into move (game_id, move_name, move_id) values (?, ?, ?)
22:49:26.603 [Thread-2] DEBUG o.h.e.jdbc.spi.SqlExceptionHelper - could not execute statement [n/a]
org.postgresql.util.PSQLException: ОШИБКА: повторяющееся значение ключа нарушает ограничение уникальности "move_pkey"
  Detail: Ключ "(move_id)=(-26)" уже существует.
	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2103)
	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:1836)
	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:257)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.execute(AbstractJdbc2Statement.java:512)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.executeWithFlags(AbstractJdbc2Statement.java:388)
	at org.postgresql.jdbc2.AbstractJdbc2Statement.executeUpdate(AbstractJdbc2Statement.java:334)
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate(ResultSetReturnImpl.java:175)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3175)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3689)
	at org.hibernate.action.internal.EntityInsertAction.execute(EntityInsertAction.java:90)
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:604)
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:478)
	at org.hibernate.event.internal.AbstractFlushingEventListener.performExecutions(AbstractFlushingEventListener.java:356)
	at org.hibernate.event.internal.DefaultFlushEventListener.onFlush(DefaultFlushEventListener.java:39)
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1484)
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:515)
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:3348)
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:2519)
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:473)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:178)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.TickThread.run(TickThread.java:33)
	at java.lang.Thread.run(Thread.java:748)
22:49:26.603 [Thread-2] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Error: 0, SQLState: 23505
22:49:26.603 [Thread-2] ERROR o.h.e.jdbc.spi.SqlExceptionHelper - ОШИБКА: повторяющееся значение ключа нарушает ограничение уникальности "move_pkey"
  Detail: Ключ "(move_id)=(-26)" уже существует.
22:49:26.603 [Thread-2] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.engine.transaction.internal.TransactionImpl.markRollbackOnly(TransactionImpl.java:206)
	at org.hibernate.internal.AbstractSharedSessionContract.markForRollbackOnly(AbstractSharedSessionContract.java:378)
	at org.hibernate.internal.ExceptionConverterImpl.handlePersistenceException(ExceptionConverterImpl.java:297)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:155)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:181)
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:188)
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1490)
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:515)
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:3348)
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:2519)
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:473)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:178)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:271)
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:104)
	at com.tetris.database.repositories.hiberimpl.HiberMoveRepository.saveNewMoveEvent(HiberMoveRepository.java:25)
	at com.tetris.game.TickThread.run(TickThread.java:33)
	at java.lang.Thread.run(Thread.java:748)
22:49:26.603 [Thread-2] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.exception.ConstraintViolationException: could not execute statement]
22:49:26.603 [Thread-2] DEBUG o.h.r.t.b.j.i.JdbcResourceLocalTransactionCoordinatorImpl - JDBC transaction marked for rollback-only (exception provided for stack trace)
java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:314)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:187)
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.access$300(JdbcResourceLocalTransactionCoordinatorImpl.java:39)
